K,V,E,T,Eerr
64.1485,-5.34185,58.8067,79.8373,2.30975e-05
63.9615,-5.15463,58.8069,79.6045,2.64116e-05
63.8041,-4.99824,58.8059,79.4086,9.09859e-06
63.6712,-4.86676,58.8044,79.2432,-1.58475e-05
63.5502,-4.74715,58.8031,79.0926,-3.84876e-05
63.4288,-4.62712,58.8016,78.9415,-6.28463e-05
63.2941,-4.49378,58.8004,78.7739,-8.46977e-05
63.1404,-4.3392,58.8012,78.5826,-7.0529e-05
62.9925,-4.18657,58.8059,78.3985,1.00351e-05
62.9216,-4.10944,58.8122,78.3103,0.000115994
63.0077,-4.19383,58.8139,78.4175,0.000145669
63.2662,-4.45723,58.8089,78.7391,6.14021e-05
63.6215,-4.81968,58.8018,79.1814,-5.97765e-05
63.9623,-5.1647,58.7976,79.6055,-0.000130963
64.2098,-5.41242,58.7974,79.9136,-0.00013475
64.3396,-5.54006,58.7995,80.0751,-9.90284e-05
64.3649,-5.56267,58.8022,80.1066,-5.29998e-05
64.3135,-5.50889,58.8046,80.0426,-1.21981e-05
64.213,-5.40661,58.8064,79.9176,1.85229e-05
64.0853,-5.27762,58.8077,79.7586,3.96217e-05
63.9456,-5.13717,58.8085,79.5848,5.33034e-05
63.8041,-4.99516,58.809,79.4086,6.17992e-05
63.6669,-4.85765,58.8093,79.2379,6.66804e-05
63.5375,-4.72809,58.8094,79.0768,6.90927e-05
63.4176,-4.60817,58.8095,78.9276,7.01265e-05
63.308,-4.49849,58.8095,78.7911,7.0182e-05
63.2084,-4.39894,58.8094,78.6672,6.96732e-05
63.1183,-4.30893,58.8094,78.5551,6.86885e-05
63.0369,-4.22761,58.8093,78.4538,6.74452e-05
62.9632,-4.15396,58.8092,78.362,6.60525e-05
62.896,-4.08684,58.8091,78.2784,6.46713e-05
62.8342,-4.02514,58.8091,78.2015,6.31927e-05
62.7768,-3.96779,58.809,78.13,6.19277e-05
62.7228,-3.9139,58.8089,78.0629,6.09998e-05
62.6717,-3.86284,58.8089,77.9993,6.04053e-05
62.6232,-3.81435,58.8089,77.939,6.04006e-05
62.5776,-3.76866,58.8089,77.8821,6.09216e-05
62.5355,-3.7265,58.809,77.8297,6.20852e-05
62.4982,-3.68913,58.8091,77.7833,6.36727e-05
62.4673,-3.65816,58.8092,77.7449,6.53227e-05
62.4445,-3.63528,58.8093,77.7165,6.67033e-05
62.4312,-3.62191,58.8093,77.7,6.72623e-05
62.4281,-3.61885,58.8093,77.6961,6.68897e-05
62.4352,-3.62599,58.8092,77.7049,6.5545e-05
62.4513,-3.64221,58.8091,77.7249,6.31582e-05
62.4744,-3.66551,58.8089,77.7537,6.02657e-05
62.502,-3.69331,58.8087,77.7881,5.69539e-05
62.5313,-3.72276,58.8085,77.8245,5.39698e-05
62.5595,-3.75114,58.8084,77.8596,5.14173e-05
62.5844,-3.77614,58.8083,77.8906,4.96133e-05
62.6042,-3.79602,58.8082,77.9153,4.84254e-05
62.6178,-3.80962,58.8082,77.9322,4.80547e-05
62.6246,-3.81643,58.8082,77.9407,4.83241e-05
62.6247,-3.81649,58.8082,77.9408,4.93734e-05
62.6188,-3.81044,58.8083,77.9334,5.08428e-05
62.6077,-3.7993,58.8084,77.9197,5.28083e-05
62.5931,-3.78449,58.8086,77.9014,5.50857e-05
62.5763,-3.76763,58.8087,77.8806,5.72977e-05
62.5592,-3.75037,58.8088,77.8592,5.93047e-05
62.5431,-3.73415,58.8089,77.8392,6.08452e-05
62.529,-3.72007,58.809,77.8217,6.15298e-05
62.5176,-3.70867,58.8089,77.8075,6.13668e-05
62.5088,-3.69988,58.8089,77.7965,6.07121e-05
62.502,-3.69319,58.8088,77.7881,5.93597e-05
62.4964,-3.68768,58.8087,77.7811,5.78478e-05
62.4909,-3.68229,58.8087,77.7743,5.63703e-05
62.4846,-3.67599,58.8086,77.7664,5.52011e-05
62.4765,-3.66795,58.8085,77.7563,5.41914e-05
62.4661,-3.65758,58.8085,77.7433,5.3652e-05
62.4531,-3.64464,58.8085,77.7272,5.34895e-05
62.4376,-3.62911,58.8085,77.7079,5.37739e-05
62.4198,-3.61124,58.8085,77.6857,5.42184e-05
62.4,-3.59142,58.8086,77.6611,5.46726e-05
62.3787,-3.57009,58.8086,77.6346,5.54057e-05
62.3564,-3.54778,58.8086,77.6069,5.60908e-05
62.3337,-3.52498,58.8087,77.5785,5.67568e-05
62.3109,-3.50217,58.8087,77.5502,5.74474e-05
62.2885,-3.47978,58.8087,77.5224,5.80146e-05
62.2669,-3.45817,58.8088,77.4955,5.84548e-05
62.2465,-3.43767,58.8088,77.47,5.89741e-05
62.2274,-3.41854,58.8088,77.4463,5.94433e-05
62.2099,-3.40105,58.8088,77.4245,5.97341e-05
62.1942,-3.38536,58.8089,77.405,6.01951e-05
62.1806,-3.3717,58.8089,77.388,6.03577e-05
62.1691,-3.36021,58.8089,77.3738,6.05674e-05
62.16,-3.35105,58.8089,77.3624,6.08259e-05
62.1533,-3.34437,58.8089,77.3541,6.1064e-05
62.1493,-3.34033,58.8089,77.3491,6.12769e-05
62.148,-3.33905,58.809,77.3475,6.14557e-05
62.1496,-3.34065,58.809,77.3495,6.15203e-05
62.1542,-3.34521,58.809,77.3552,6.1593e-05
62.1617,-3.35276,58.809,77.3646,6.16583e-05
62.1723,-3.3633,58.809,77.3777,6.16341e-05
62.1857,-3.37678,58.8089,77.3944,6.13708e-05
62.2019,-3.39301,58.8089,77.4146,6.09928e-05
62.2207,-3.41177,58.8089,77.4379,6.04915e-05
62.2416,-3.43273,58.8089,77.464,5.97929e-05
62.2643,-3.45545,58.8088,77.4922,5.90968e-05
62.2882,-3.47941,58.8088,77.5219,5.81976e-05
62.3127,-3.50396,58.8087,77.5524,5.72322e-05
62.337,-3.5284,58.8086,77.5827,5.60015e-05
62.3604,-3.5519,58.8086,77.6119,5.46556e-05
62.382,-3.5735,58.8085,77.6387,5.3627e-05
62.4007,-3.59229,58.8084,77.662,5.22784e-05
62.4158,-3.60751,58.8083,77.6808,5.07732e-05
62.4264,-3.61817,58.8083,77.694,4.96215e-05
62.4315,-3.62326,58.8082,77.7003,4.8696e-05
62.4304,-3.6222,58.8082,77.6989,4.80565e-05
62.4229,-3.61472,58.8082,77.6896,4.78873e-05
62.4092,-3.60098,58.8082,77.6725,4.82613e-05
62.3899,-3.58164,58.8082,77.6485,4.91771e-05
62.3661,-3.55779,58.8083,77.6189,5.0406e-05
62.3393,-3.53088,58.8084,77.5855,5.20567e-05
62.3111,-3.50259,58.8085,77.5505,5.38128e-05
62.2832,-3.47462,58.8086,77.5158,5.55485e-05
62.2573,-3.44859,58.8087,77.4835,5.72351e-05
62.2348,-3.426,58.8088,77.4555,5.89106e-05
62.2172,-3.40828,58.8089,77.4336,6.04434e-05
62.2057,-3.39671,58.809,77.4193,6.2025e-05
62.2015,-3.39243,58.809,77.414,6.29803e-05
62.2051,-3.39609,58.8091,77.4186,6.31596e-05
62.2165,-3.40756,58.809,77.4328,6.21239e-05
62.2345,-3.42568,58.8089,77.4552,5.98089e-05
62.257,-3.44832,58.8087,77.4831,5.66435e-05
62.2811,-3.47263,58.8085,77.5131,5.31575e-05
62.3039,-3.49557,58.8083,77.5415,5.01777e-05
62.3226,-3.51442,58.8082,77.5648,4.79569e-05
62.3352,-3.52715,58.8081,77.5805,4.68355e-05
62.3407,-3.53264,58.8081,77.5873,4.67151e-05
62.3387,-3.53058,58.8081,77.5848,4.74097e-05
62.3296,-3.52139,58.8082,77.5735,4.86015e-05
62.3142,-3.50593,58.8083,77.5544,5.02502e-05
62.2938,-3.48541,58.8084,77.5289,5.18826e-05
62.2696,-3.46112,58.8085,77.4988,5.34226e-05
62.2429,-3.43431,58.8086,77.4656,5.49194e-05
62.2148,-3.40617,58.8086,77.4306,5.61896e-05
62.1865,-3.37776,58.8087,77.3954,5.72851e-05
62.1587,-3.34998,58.8088,77.3609,5.82781e-05
62.1324,-3.3236,58.8088,77.3281,5.91844e-05
62.1081,-3.29927,58.8089,77.2979,5.98885e-05
62.0864,-3.27752,58.8089,77.2708,6.0481e-05
62.0677,-3.25878,58.8089,77.2475,6.09825e-05
62.0524,-3.24343,58.8089,77.2285,6.13455e-05
62.0407,-3.23178,58.809,77.214,6.16535e-05
62.033,-3.22404,58.809,77.2044,6.2057e-05
62.0295,-3.22046,58.809,77.2,6.22964e-05
62.0302,-3.22123,58.809,77.2009,6.25168e-05
62.0356,-3.22654,58.809,77.2075,6.26565e-05
62.0456,-3.23654,58.809,77.22,6.29938e-05
62.0605,-3.25142,58.8091,77.2386,6.33277e-05
62.0804,-3.27135,58.8091,77.2634,6.35909e-05
62.1056,-3.29651,58.8091,77.2947,6.38511e-05
62.1362,-3.32704,58.8091,77.3327,6.41734e-05
62.1723,-3.36314,58.8091,77.3777,6.44171e-05
62.2141,-3.40496,58.8091,77.4297,6.47103e-05
62.2618,-3.45265,58.8092,77.4891,6.49051e-05
62.3155,-3.50637,58.8092,77.556,6.51221e-05
62.3754,-3.5662,58.8092,77.6305,6.53399e-05
62.4416,-3.63241,58.8092,77.7129,6.53358e-05
62.5141,-3.70499,58.8092,77.8032,6.50478e-05
62.5928,-3.78369,58.8091,77.9011,6.47143e-05
62.6774,-3.86831,58.8091,78.0064,6.41381e-05
62.7675,-3.95847,58.8091,78.1185,6.32424e-05
62.8625,-4.05356,58.809,78.2368,6.19322e-05
62.9616,-4.15268,58.8089,78.36,6.00977e-05
63.0633,-4.25453,58.8087,78.4866,5.75528e-05
63.1659,-4.35733,58.8085,78.6143,5.43214e-05
63.267,-4.45874,58.8083,78.7402,5.03313e-05
63.3638,-4.55578,58.808,78.8606,4.55358e-05
63.4526,-4.64488,58.8077,78.9711,4.01289e-05
63.5294,-4.72202,58.8074,79.0667,3.45658e-05
63.5902,-4.7831,58.8071,79.1424,2.95453e-05
63.6314,-4.82458,58.8069,79.1937,2.61236e-05
63.6517,-4.84487,58.8069,79.219,2.60472e-05
63.6511,-4.84413,58.807,79.2182,2.8e-05
63.6311,-4.82395,58.8071,79.1933,3.05708e-05
63.5945,-4.78734,58.8072,79.1478,3.09896e-05
63.5429,-4.73601,58.8069,79.0835,2.57589e-05
63.4742,-4.66804,58.8062,78.9981,1.47682e-05
63.3838,-4.5782,58.8056,78.8855,4.00949e-06
63.2687,-4.46309,58.8056,78.7423,4.47104e-06
63.137,-4.33006,58.8069,78.5783,2.65908e-05
63.0139,-4.20455,58.8093,78.4252,6.81145e-05
62.9385,-4.12673,58.8117,78.3313,0.000108925
62.9461,-4.13356,58.8125,78.3407,0.000121636
63.0473,-4.23625,58.811,78.4667,9.66212e-05
63.2207,-4.41233,58.8083,78.6825,5.07136e-05
63.4253,-4.61939,58.8059,78.9372,9.54007e-06
63.6216,-4.81696,58.8046,79.1815,-1.20594e-05
63.7845,-4.98003,58.8045,79.3842,-1.49226e-05
63.9049,-5.09995,58.8049,79.5341,-6.75346e-06
63.9842,-5.17859,58.8056,79.6328,4.49722e-06
64.0279,-5.22181,58.8061,79.6872,1.33658e-05
64.0411,-5.23479,58.8063,79.7036,1.68539e-05
64.0254,-5.21931,58.8061,79.6841,1.29746e-05
63.9774,-5.17209,58.8053,79.6243,-2.45902e-08
63.8874,-5.08346,58.804,79.5123,-2.34828e-05
63.7387,-4.93671,58.802,79.3272,-5.71501e-05
63.5092,-4.7094,58.7998,79.0415,-9.48641e-05
63.1786,-4.38022,58.7984,78.6302,-0.000117554
62.7463,-3.94632,58.8,78.0921,-9.08184e-05
62.2575,-3.45132,58.8062,77.4838,1.46703e-05
61.82,-3.00462,58.8153,76.9392,0.000170208
61.5703,-2.74942,58.8209,76.6285,0.000265108
61.5866,-2.7689,58.8177,76.6488,0.00021108
61.8248,-3.0159,58.8089,76.9452,6.05033e-05
62.1559,-3.35438,58.8015,77.3573,-6.55085e-05
62.458,-3.65927,58.7987,77.7333,-0.000112284
62.6687,-3.86918,58.7996,77.9956,-9.82116e-05
62.7795,-3.97773,58.8018,78.1335,-5.99251e-05
62.809,-4.00483,58.8041,78.1701,-2.04732e-05
62.782,-3.976,58.806,78.1365,1.07872e-05
62.7203,-3.91305,58.8073,78.0598,3.2833e-05
62.64,-3.83182,58.8081,77.9598,4.76118e-05
62.5516,-3.74291,58.8087,77.8498,5.67145e-05
62.462,-3.65299,58.809,77.7383,6.21925e-05
62.3752,-3.56607,58.8092,77.6303,6.52634e-05
62.2937,-3.48443,58.8093,77.5288,6.69311e-05
62.2186,-3.40924,58.8093,77.4353,6.76248e-05
62.1503,-3.34102,58.8093,77.3504,6.77725e-05
62.0892,-3.27987,58.8093,77.2743,6.76014e-05
62.035,-3.22566,58.8093,77.2068,6.73209e-05
61.9874,-3.17816,58.8093,77.1476,6.69504e-05
61.9463,-3.13704,58.8092,77.0964,6.64745e-05
61.9112,-3.10198,58.8092,77.0528,6.61288e-05
61.8819,-3.07266,58.8092,77.0162,6.55916e-05
61.8579,-3.04874,58.8092,76.9864,6.52119e-05
61.8391,-3.02992,58.8092,76.963,6.49257e-05
61.8251,-3.01595,58.8091,76.9456,6.46655e-05
61.8157,-3.00655,58.8091,76.9339,6.443e-05
61.8106,-3.00149,58.8091,76.9276,6.41485e-05
61.8097,-3.00056,58.8091,76.9264,6.38849e-05
61.8126,-3.00355,58.8091,76.9301,6.3635e-05
61.8193,-3.01025,58.8091,76.9384,6.34616e-05
61.8295,-3.02049,58.8091,76.9511,6.32234e-05
61.8431,-3.03406,58.809,76.968,6.29823e-05
61.8598,-3.05078,58.809,76.9888,6.26633e-05
61.8794,-3.07043,58.809,77.0132,6.24638e-05
61.9018,-3.09279,58.809,77.0411,6.22388e-05
61.9266,-3.11762,58.809,77.0719,6.18452e-05
61.9536,-3.14465,58.809,77.1055,6.14775e-05
61.9825,-3.17356,58.8089,77.1415,6.09904e-05
62.0129,-3.20399,58.8089,77.1793,6.04429e-05
62.0444,-3.23555,58.8089,77.2185,5.97602e-05
62.0766,-3.26776,58.8088,77.2586,5.90743e-05
62.1089,-3.3001,58.8088,77.2988,5.84551e-05
62.1407,-3.33202,58.8087,77.3384,5.75733e-05
62.1716,-3.36289,58.8087,77.3768,5.68609e-05
62.2007,-3.3921,58.8086,77.4131,5.60894e-05
62.2276,-3.41905,58.8086,77.4466,5.54619e-05
62.2518,-3.44322,58.8086,77.4767,5.50056e-05
62.2729,-3.46429,58.8086,77.5029,5.49775e-05
62.2908,-3.48221,58.8086,77.5252,5.52433e-05
62.3059,-3.49732,58.8086,77.5441,5.59994e-05
62.3192,-3.51047,58.8087,77.5605,5.73981e-05
62.3319,-3.52308,58.8088,77.5764,5.9498e-05
62.3461,-3.53713,58.809,77.594,6.20149e-05
62.3641,-3.55498,58.8091,77.6165,6.47138e-05
62.3884,-3.57916,58.8093,77.6467,6.71705e-05
62.4213,-3.61192,58.8094,77.6876,6.88643e-05
62.4643,-3.65486,58.8094,77.7411,6.95095e-05
62.5181,-3.70866,58.8094,77.808,6.9104e-05
62.5822,-3.77291,58.8093,77.8879,6.74989e-05
62.6554,-3.84622,58.8092,77.979,6.52375e-05
62.7356,-3.92655,58.809,78.0788,6.27607e-05
62.8205,-4.0116,58.8089,78.1844,6.02771e-05
62.9079,-4.09909,58.8088,78.2932,5.83497e-05
62.9958,-4.18716,58.8087,78.4027,5.69745e-05
63.083,-4.27441,58.8086,78.5112,5.60722e-05
63.1685,-4.35992,58.8086,78.6176,5.56687e-05
63.2518,-4.4432,58.8086,78.7212,5.55346e-05
63.3326,-4.52401,58.8086,78.8218,5.54294e-05
63.4108,-4.60225,58.8086,78.9192,5.52665e-05
63.4864,-4.67782,58.8086,79.0132,5.48555e-05
63.559,-4.7505,58.8085,79.1036,5.43279e-05
63.6284,-4.81994,58.8085,79.19,5.32637e-05
63.694,-4.88556,58.8084,79.2715,5.22144e-05
63.7551,-4.94671,58.8083,79.3476,5.11582e-05
63.8111,-5.00278,58.8083,79.4173,5.04075e-05
63.8618,-5.05351,58.8083,79.4804,5.033e-05
63.9077,-5.09929,58.8084,79.5375,5.15587e-05
63.9502,-5.14167,58.8085,79.5904,5.44281e-05
63.9924,-5.18357,58.8088,79.6429,5.89935e-05
64.0386,-5.22942,58.8091,79.7004,6.4678e-05
64.0941,-5.28468,58.8095,79.7696,7.02106e-05
64.1641,-5.35449,58.8096,79.8567,7.3226e-05
64.2515,-5.44188,58.8096,79.9654,7.21964e-05
64.3557,-5.54654,58.8092,80.0952,6.55589e-05
64.472,-5.66352,58.8085,80.2398,5.3162e-05
64.5906,-5.78314,58.8074,80.3874,3.57419e-05
64.698,-5.89181,58.8062,80.5212,1.50299e-05
64.7785,-5.97358,58.8049,80.6213,-6.97808e-06
64.8159,-6.01215,58.8037,80.6679,-2.72602e-05
64.7967,-5.99374,58.8029,80.6439,-4.11135e-05
64.714,-5.91116,58.8028,80.541,-4.26301e-05
64.5726,-5.76882,58.8038,80.365,-2.69223e-05
64.3921,-5.58645,58.8056,80.1404,4.84946e-06
64.2053,-5.39744,58.8078,79.9079,4.2422e-05
64.0495,-5.23989,58.8096,79.714,7.21154e-05
63.9556,-5.14502,58.8105,79.5971,8.82721e-05
63.9428,-5.13186,58.811,79.5813,9.56016e-05
64.0207,-5.20971,58.811,79.6782,9.67054e-05
64.1893,-5.37901,58.8103,79.888,8.41868e-05
64.4341,-5.62565,58.8085,80.1927,5.31185e-05
64.724,-5.91791,58.8061,80.5535,1.28323e-05
65.019,-6.21484,58.8042,80.9207,-1.95014e-05
65.2844,-6.48109,58.8034,81.251,-3.36486e-05
65.5002,-6.69663,58.8036,81.5195,-3.02841e-05
65.6615,-6.85715,58.8044,81.7203,-1.64246e-05
65.7741,-6.96875,58.8054,81.8605,8.37185e-07
65.8483,-7.04198,58.8063,81.9528,1.66873e-05
65.8945,-7.08749,58.807,82.0103,2.88177e-05
65.9213,-7.1138,58.8075,82.0436,3.64904e-05
65.9341,-7.12642,58.8077,82.0595,3.96762e-05
65.9353,-7.12769,58.8076,82.0611,3.88271e-05
65.9244,-7.11706,58.8074,82.0475,3.45962e-05
65.8988,-7.09177,58.807,82.0156,2.80524e-05
65.8542,-7.04765,58.8066,81.9602,2.14358e-05
65.7874,-6.98098,58.8064,81.8769,1.80478e-05
65.6984,-6.89172,58.8067,81.7662,2.26725e-05
65.5949,-6.7872,58.8077,81.6373,3.94567e-05
65.4946,-6.68522,58.8094,81.5125,6.83286e-05
65.4246,-6.61334,58.8113,81.4255,0.00010099
65.414,-6.60141,58.8125,81.4122,0.00012263
65.4812,-6.66881,58.8124,81.4959,0.000120097
65.6244,-6.81364,58.8108,81.6741,9.26004e-05
65.8205,-7.01215,58.8084,81.9182,5.19133e-05
66.0344,-7.22833,58.806,82.1843,1.1795e-05
66.2302,-7.42605,58.8042,82.4281,-2.00824e-05
66.3792,-7.5764,58.8028,82.6135,-4.35343e-05
66.4606,-7.65881,58.8018,82.7148,-6.08874e-05
66.4611,-7.65995,58.8011,82.7154,-7.19007e-05
66.3757,-7.57455,58.8012,82.6092,-7.0382e-05
66.2134,-7.41078,58.8026,82.4071,-4.6485e-05
66.0034,-7.19787,58.8056,82.1458,3.97497e-06
65.7966,-6.98752,58.8091,81.8885,6.41978e-05
65.6485,-6.83754,58.811,81.7041,9.55796e-05
65.5881,-6.77885,58.8093,81.6289,6.67964e-05
65.5948,-6.79012,58.8047,81.6372,-1.16292e-05
65.6067,-6.8069,58.7998,81.652,-9.49758e-05
65.5562,-6.75915,58.797,81.5892,-0.000141053
65.4063,-6.60859,58.7977,81.4027,-0.000129537
65.1697,-6.36782,58.8018,81.1081,-5.94202e-05
64.9092,-6.10092,58.8083,80.784,4.9664e-05
64.7186,-5.90434,58.8142,80.5467,0.000150924
64.6812,-5.86485,58.8163,80.5002,0.000186476
64.8242,-6.01082,58.8134,80.6782,0.000136439
65.1036,-6.29579,58.8078,81.0259,4.14536e-05
65.4344,-6.63136,58.803,81.4376,-3.90787e-05
65.7381,-6.93725,58.8009,81.8157,-7.58047e-05
65.9699,-7.16887,58.801,82.1041,-7.35501e-05
66.1185,-7.31611,58.8024,82.289,-5.02249e-05
66.1937,-7.38956,58.8041,82.3826,-2.09456e-05
66.2132,-7.40754,58.8057,82.4069,5.7984e-06
66.1987,-7.39117,58.8075,82.3888,3.67547e-05
66.1663,-7.35819,58.8081,82.3486,4.76456e-05
66.1239,-7.31536,58.8085,82.2957,5.41088e-05
66.0766,-7.26819,58.8084,82.2369,5.23729e-05
66.0255,-7.21693,58.8085,82.1732,5.4222e-05
65.9682,-7.16013,58.8081,82.102,4.6533e-05
65.8998,-7.09259,58.8072,82.0169,3.23713e-05
65.8099,-7.00395,58.8059,81.905,1.02195e-05
65.6825,-6.87836,58.8041,81.7464,-2.02858e-05
65.4971,-6.69499,58.8021,81.5157,-5.50789e-05
65.2329,-6.43237,58.8005,81.1869,-8.14152e-05
64.8814,-6.08038,58.801,80.7494,-7.37079e-05
64.4667,-5.6616,58.8051,80.2333,-3.28837e-06
64.0648,-5.25213,58.8127,79.7331,0.000124842
63.7908,-4.97151,58.8193,79.3921,0.000237537
63.7381,-4.91868,58.8195,79.3265,0.000240049
63.9088,-5.09582,58.813,79.5389,0.000129629
64.2115,-5.4062,58.8053,79.9156,-1.19331e-06
64.5292,-5.72838,58.8009,80.3111,-7.6146e-05
64.7827,-5.98258,58.8002,80.6266,-8.7946e-05
64.9471,-6.14558,58.8015,80.8311,-6.50662e-05
65.0282,-6.22482,58.8034,80.9321,-3.26999e-05
65.042,-6.23688,58.8051,80.9492,-4.46526e-06
65.0071,-6.20084,58.8063,80.9058,1.56635e-05
64.938,-6.13099,58.807,80.8198,2.84619e-05
64.8442,-6.03671,58.8074,80.703,3.59307e-05
64.7316,-5.92385,58.8077,80.5629,4.09438e-05
64.6049,-5.79682,58.808,80.4052,4.58848e-05
64.469,-5.6605,58.8085,80.2361,5.31334e-05
64.331,-5.52192,58.8091,80.0644,6.3431e-05
64.2007,-5.39087,58.8098,79.9022,7.61781e-05
64.0896,-5.27904,58.8105,79.7639,8.84505e-05
64.0085,-5.19747,58.811,79.663,9.627e-05
63.9641,-5.15311,58.811,79.6078,9.67179e-05
63.9569,-5.14627,58.8106,79.5987,8.92854e-05
63.9802,-5.17038,58.8099,79.6278,7.68287e-05
64.0234,-5.21434,58.8091,79.6816,6.36547e-05
64.0746,-5.26609,58.8085,79.7452,5.31438e-05
64.1237,-5.31559,58.8081,79.8064,4.68255e-05
64.1643,-5.35635,58.808,79.8569,4.47155e-05
64.1935,-5.38547,58.808,79.8932,4.5678e-05
64.211,-5.40281,58.8082,79.915,4.8373e-05
64.2183,-5.40994,58.8084,79.9241,5.18156e-05
64.2179,-5.40926,58.8086,79.9236,5.53728e-05
64.2121,-5.40334,58.8088,79.9164,5.85896e-05
64.2035,-5.39459,58.8089,79.9057,6.13714e-05
64.1942,-5.38509,58.8091,79.8941,6.36222e-05
64.1857,-5.37653,58.8092,79.8836,6.53144e-05
64.1797,-5.37041,58.8093,79.876,6.66001e-05
64.177,-5.36772,58.8093,79.8727,6.74501e-05
64.1783,-5.369,58.8093,79.8744,6.80773e-05
64.1841,-5.37474,58.8094,79.8815,6.83239e-05
64.1946,-5.38523,58.8094,79.8946,6.84235e-05
64.21,-5.40061,58.8094,79.9138,6.85245e-05
64.2302,-5.42086,58.8093,79.9389,6.82118e-05
64.2551,-5.44577,58.8093,79.9699,6.77307e-05
64.2843,-5.47499,58.8093,80.0062,6.68984e-05
64.3171,-5.50789,58.8092,80.0471,6.58494e-05
64.3527,-5.54362,58.8091,80.0914,6.43561e-05
64.39,-5.58098,58.809,80.1378,6.22375e-05
64.4271,-5.61831,58.8088,80.184,5.95117e-05
64.4621,-5.65349,58.8086,80.2276,5.60122e-05
64.4922,-5.68382,58.8084,80.265,5.16509e-05
64.5142,-5.70609,58.8081,80.2923,4.65799e-05
64.5245,-5.71669,58.8078,80.3051,4.14026e-05
64.5196,-5.71214,58.8075,80.2992,3.69229e-05
64.4973,-5.6899,58.8074,80.2713,3.47778e-05
64.4572,-5.64968,58.8075,80.2214,3.67782e-05
64.403,-5.59501,58.808,80.1539,4.44823e-05
64.3431,-5.53436,58.8087,80.0794,5.78563e-05
64.2906,-5.48092,58.8097,80.0141,7.40096e-05
64.2603,-5.44989,58.8105,79.9764,8.71213e-05
64.2642,-5.4535,58.8107,79.9812,9.13356e-05
64.3062,-5.49593,58.8103,80.0335,8.39486e-05
64.3804,-5.57106,58.8093,80.1258,6.7477e-05
64.4729,-5.66473,58.8082,80.241,4.8329e-05
64.5674,-5.76011,58.8073,80.3586,3.27839e-05
64.6499,-5.84315,58.8067,80.4613,2.39173e-05
64.7121,-5.90548,58.8066,80.5386,2.10538e-05
64.7507,-5.9442,58.8065,80.5868,2.03715e-05
64.7651,-5.95882,58.8063,80.6046,1.59524e-05
64.7521,-5.94667,58.8054,80.5884,1.01704e-06
64.7011,-5.89758,58.8036,80.525,-3.01573e-05
64.5908,-5.79002,58.8007,80.3877,-7.8159e-05
64.3897,-5.59209,58.7976,80.1374,-0.00013182
64.0692,-5.27316,58.796,79.7386,-0.000158017
63.6326,-4.83334,58.7993,79.1952,-0.000103327
63.1546,-4.34567,58.8089,78.6002,6.06988e-05
62.7899,-3.96984,58.8201,78.1464,0.000250228
62.6961,-3.87356,58.8226,78.0297,0.000292943
62.9067,-4.09291,58.8138,78.2917,0.00014314
63.2992,-4.49678,58.8024,78.7802,-4.9907e-05
63.7014,-4.905,58.7964,79.2808,-0.000151349
64.0009,-5.20459,58.7963,79.6535,-0.000153643
64.1667,-5.36768,58.799,79.8599,-0.000107486
64.2169,-5.41471,58.8022,79.9224,-5.34798e-05
64.1844,-5.37964,58.8048,79.882,-9.20637e-06
64.096,-5.28994,58.8061,79.772,1.29657e-05
63.9722,-5.16488,58.8073,79.6178,3.32744e-05
63.8297,-5.02159,58.8081,79.4404,4.64588e-05
63.6786,-4.86998,58.8086,79.2524,5.5118e-05
63.5257,-4.71675,58.8089,79.0621,6.11803e-05
63.376,-4.56675,58.8092,78.8758,6.5755e-05
63.2332,-4.42382,58.8094,78.6982,6.95406e-05
63.1008,-4.29121,58.8096,78.5333,7.26385e-05
62.9813,-4.17157,58.8097,78.3846,7.46613e-05
62.8765,-4.06673,58.8098,78.2542,7.55485e-05
62.7872,-3.97748,58.8098,78.143,7.50804e-05
62.713,-3.90339,58.8096,78.0507,7.33422e-05
62.6524,-3.84292,58.8095,77.9753,7.07369e-05
62.603,-3.79365,58.8093,77.9137,6.76894e-05
62.5619,-3.75275,58.8091,77.8626,6.45023e-05
62.5264,-3.71738,58.809,77.8184,6.19108e-05
62.494,-3.68509,58.8089,77.778,5.99997e-05
62.4628,-3.65401,58.8088,77.7393,5.88187e-05
62.4317,-3.6229,58.8088,77.7005,5.82918e-05
62.3999,-3.5911,58.8088,77.661,5.83438e-05
62.3672,-3.55844,58.8088,77.6203,5.86095e-05
62.3339,-3.52504,58.8088,77.5788,5.908e-05
62.3001,-3.49127,58.8088,77.5368,5.96396e-05
62.2664,-3.45754,58.8089,77.4949,6.04114e-05
62.2333,-3.42437,58.8089,77.4536,6.1071e-05
62.2012,-3.3922,58.809,77.4136,6.15902e-05
62.1704,-3.36146,58.809,77.3754,6.18895e-05
62.1415,-3.33247,58.809,77.3393,6.22403e-05
62.1145,-3.30552,58.809,77.3058,6.2444e-05
62.0898,-3.28083,58.809,77.2751,6.26453e-05
62.0676,-3.25854,58.809,77.2474,6.29227e-05
62.0478,-3.2388,58.809,77.2228,6.30132e-05
62.0307,-3.22166,58.809,77.2015,6.3062e-05
62.0162,-3.20715,58.809,77.1834,6.29416e-05
62.0043,-3.19527,58.809,77.1687,6.29302e-05
61.995,-3.18601,58.809,77.1571,6.28299e-05
